,category,new_features_params,features,year_range,algorithm,parameters,class_balancing,problem,test_accuracy,test_log_loss,test_confusion_matrix,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_fscore_0,test_fscore_1,train_accuracy,train_log_loss,train_confusion_matrix,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_fscore_0,train_fscore_1,test_MSE,test_r2,train_MSE,train_r2,exec_time
46,machine learning,1,standard + new features,"(1960, 2020)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6586832665119223,0.6071147652627009,"[[3095, 1644], [1591, 3148]]",0.6604780196329492,0.6569282136894825,0.6530913694872336,0.6642751635366111,0.656763925729443,0.6605812611478334,0.6708412542564081,0.589523415819589,"[[31525, 16344], [15169, 32700]]",0.6751402749817964,0.6667482260827012,0.658568175646034,0.6831143328667822,0.6667512663515329,0.6748320658735154,,,,,16.8
96,machine learning,0.0,standard + new features,"(1960, 2020)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6586767895878525,0.6081119740116078,"[[2901, 1709], [1438, 3172]]",0.6685872320811247,0.6498668305675066,0.6292841648590022,0.6880694143167028,0.6483405967147168,0.668422716257507,0.6771463246217907,0.5816337973134612,"[[30528, 17263], [13596, 34195]]",0.6918683709545825,0.6645225232228225,0.6387813605072085,0.7155112887363729,0.6642658978403961,0.6890749528962508,,,,,23.86
42,machine learning,,standard features,"(1960, 2020)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.6586611606172571,0.6120417768731841,"[[2985, 1616], [1525, 3076]]",0.6618625277161863,0.6555839727195226,0.6487720060856336,0.6685503151488806,0.6552518933157722,0.6620036586678145,0.6660528188172268,0.6024377114643044,"[[30550, 17236], [14680, 33106]]",0.6754366570860049,0.6576218664335942,0.6393085841041309,0.6927970535303227,0.6568762363464351,0.6747513451818034,,,,,34.56
40,machine learning,,standard features,"(2010, 2020)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6585858585858586,0.6172831063623475,"[[1312, 668], [684, 1296]]",0.6573146292585171,0.659877800407332,0.6626262626262627,0.6545454545454545,0.6599597585513078,0.6572008113590264,0.6883641341546886,0.5790711478830718,"[[5021, 2284], [2269, 5036]]",0.6887517146776406,0.6879781420765028,0.687337440109514,0.6893908281998631,0.6880438506337788,0.6886837606837607,,,,,2.33
37,machine learning,,standard features,"(2010, 2020)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.658433133732535,0.6210111868329973,"[[1381, 623], [746, 1258]]",0.6492712740949694,0.6687931951089846,0.6891217564870259,0.627744510978044,0.6686032437666424,0.6476190476190475,0.6809673452657466,0.6045973181406954,"[[5131, 2188], [2482, 4837]]",0.6739787206094838,0.6885409252669039,0.7010520562918432,0.6608826342396502,0.6872488615054916,0.6744283324037925,,,,,99.68
37,machine learning,1,standard + new features,"(2010, 2020)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6582119537920643,0.6156681698681811,"[[1421, 570], [791, 1200]]",0.6424050632911392,0.6779661016949152,0.7137117026619789,0.6027122049221497,0.6761836783250059,0.6381281574049454,0.677335521816441,0.5989875507854131,"[[5372, 1939], [2779, 4532]]",0.6590602380076064,0.7003554319270592,0.7347832033921489,0.6198878402407332,0.694864829905575,0.6576694238862284,,,,,89.13
44,machine learning,1,standard + new features,"(1960, 2020)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6582047986289632,0.617998527712415,"[[2772, 1896], [1295, 3373]]",0.6815834767641996,0.6401594230404252,0.5938303341902313,0.7225792630676949,0.63468803663423,0.6788769246251384,0.6729812236022247,0.6031597063537947,"[[28396, 19430], [11850, 35976]]",0.7055608010733986,0.6493159585604448,0.5937356249738636,0.7522268222305859,0.6448360432373512,0.6969931804091756,,,,,2479.21
30,machine learning,all,standard + new features,"(2000, 2009)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.658102766798419,0.6143963994052828,"[[1036, 482], [556, 962]]",0.6507537688442211,0.6662049861495845,0.6824769433465085,0.6337285902503293,0.6662379421221866,0.6495611073598919,0.691374246405936,0.5815445840919313,"[[4611, 1858], [2135, 4334]]",0.6835161577230952,0.6999354005167958,0.7127840469933531,0.6699644458185191,0.6978433598183882,0.684622067767159,,,,,72.31
22,machine learning,,standard features,"(1990, 1999)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6580882352941176,0.6231316269470861,"[[638, 450], [294, 794]]",0.6845493562231759,0.6382636655948553,0.5863970588235294,0.7297794117647058,0.6316831683168317,0.6809605488850771,0.6708225852679851,0.6031313999397093,"[[4118, 2860], [1734, 5244]]",0.7036910457963089,0.6470878578479763,0.590140441387217,0.7515047291487532,0.6419329696024941,0.695398488264156,,,,,30.6
133,machine learning,0.0,new features,"(2010, 2020)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.658080808080808,0.634009860354531,"[[1354, 626], [728, 1252]]",0.6503362151777138,0.6666666666666666,0.6838383838383838,0.6323232323232323,0.6666666666666666,0.6490409538621047,0.6432580424366872,0.6349624125042593,"[[4986, 2319], [2893, 4412]]",0.6328214240385835,0.6554746694399051,0.6825462012320328,0.6039698836413415,0.6567439409905164,0.6286691365061272,,,,,0.79
74,machine learning,all,new features,"(1990, 1999)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6579646017699115,0.6544538603682853,"[[660, 470], [303, 827]]",0.6853582554517134,0.6376252891287587,0.584070796460177,0.731858407079646,0.6306736741519351,0.6814997939843428,0.6704269598743395,0.5953031641368234,"[[4208, 2795], [1821, 5182]]",0.6979598606734119,0.6496176507458944,0.6008853348564901,0.7399685848921891,0.6457949662369551,0.6918558077436582,,,,,1.09
35,machine learning,1,standard + new features,"(2010, 2020)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.657765801077903,0.6125367306218334,"[[1394, 647], [750, 1291]]",0.6501865671641791,0.6661506707946336,0.6829985301322881,0.6325330720235178,0.6661887694145758,0.648906760492586,0.6800844571584252,0.5980972527417895,"[[5068, 2273], [2424, 4917]]",0.6764548852108916,0.6838664812239221,0.6903691595150524,0.6697997548017981,0.6833411986786219,0.6767600302800908,,,,,2.1
42,machine learning,all,standard + new features,"(1960, 2020)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.6576825127334465,0.6112260518875254,"[[3084, 1628], [1598, 3114]]",0.6586928662964545,0.6566849430619992,0.6544991511035654,0.6608658743633277,0.6565893123270172,0.6587687751216418,0.6766869370781351,0.5913765577887834,"[[31222, 16631], [14312, 33541]]",0.6856854218825493,0.6685202902017061,0.652456481307337,0.7009173928489332,0.6686583785751765,0.6843356286661566,,,,,56.94
26,machine learning,3,standard + new features,"(1990, 1999)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6576576576576577,0.6356227216986589,"[[650, 460], [300, 810]]",0.6842105263157895,0.6377952755905512,0.5855855855855856,0.7297297297297297,0.6310679611650485,0.6806722689075629,0.7124874839078815,0.5514764095486043,"[[4379, 2612], [1408, 5583]]",0.7566960428546743,0.6812690665039658,0.6263767701330282,0.798598197682735,0.6853967757082486,0.7352824970367443,,,,,1.85
38,machine learning,,standard features,"(2010, 2020)",KNeighborsClassifier,"{'n_neighbors': 30, 'metric': 'manhattan'}",SMOTE + random undersampling,classification,0.6575817641228939,0.6454737489360206,"[[1444, 574], [808, 1210]]",0.6412078152753108,0.6782511210762332,0.7155599603567889,0.599603567888999,0.6763466042154567,0.6365071015255128,0.6855466084345572,0.5878430614334104,"[[5273, 2054], [2554, 4773]]",0.6736936246326818,0.6991357843855279,0.7196669851235158,0.6514262317455984,0.6959218688135147,0.6744383213225943,,,,,2.73
75,machine learning,0.0,standard + new features,"(1990, 1999)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6574585635359116,0.6599667698844746,"[[667, 419], [325, 761]]",0.6723790322580645,0.6449152542372881,0.6141804788213628,0.7007366482504604,0.6419634263715112,0.6716681376875551,0.7169581422018348,0.5444273799340039,"[[4503, 2473], [1476, 5500]]",0.7531359759157049,0.6898281700739998,0.6454988532110092,0.7884174311926605,0.6951756078734079,0.7358351729212657,,,,,1.87
24,machine learning,2,standard + new features,"(1990, 1999)",KNeighborsClassifier,"{'n_neighbors': 30, 'metric': 'manhattan'}",SMOTE + random undersampling,classification,0.6573137074517019,0.7019390311276241,"[[687, 400], [345, 742]]",0.6656976744186046,0.649737302977233,0.6320147194112236,0.6826126954921803,0.6484190655969797,0.6657694033198744,0.7030958864841622,0.5617668553396433,"[[4559, 2418], [1725, 5252]]",0.725493316359007,0.6847457627118644,0.6534327074673929,0.7527590655009316,0.6875801221627329,0.717143442343142,,,,,2.24
46,machine learning,2,standard + new features,"(1960, 2020)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6572709801409353,0.6125219266841002,"[[3021, 1662], [1548, 3135]]",0.6611950098489823,0.6535334584115072,0.6450992953235106,0.66944266495836,0.6530479896238651,0.6613924050632911,0.670199644611686,0.5906220571701443,"[[31194, 16641], [14911, 32924]]",0.6765860535733651,0.6642590537677797,0.6521166509877705,0.6882826382356015,0.6641260378965298,0.6760574948665298,,,,,16.87
11,machine learning,1,standard + new features,"(1970, 1979)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6571113561190739,0.6739616806437357,"[[576, 331], [291, 616]]",0.6643598615916955,0.6504751847940866,0.6350606394707828,0.679162072767365,0.6493799323562571,0.6645091693635383,0.6789390906491278,0.588401705530855,"[[4470, 2524], [1967, 5027]]",0.694422867795557,0.6657396371341544,0.6391192450672004,0.7187589362310552,0.6656243019879383,0.6912341010656583,,,,,0.97
33,deep learning,0.0,new features,"(1970, 1979)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6570551991462708,0.636962890625,"[[585, 230], [329, 486]]",0.6400437636761488,0.6787709497206704,0.7177914110429447,0.596319018404908,0.6766917293233082,0.6348791639451341,0.7207579612731934,0.5574988126754761,"[[4692, 1720], [1861, 4551]]",0.7160079352968106,0.7257215755062988,0.7317529631940112,0.7097629444791017,0.7237948322406478,0.7176535519987385,,,,,22.675968647003174
70,machine learning,0.0,standard + new features,"(1990, 1999)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.656844968268359,0.6134531002886536,"[[714, 389], [368, 735]]",0.6598890942698706,0.6539145907473309,0.6473254759746147,0.6663644605621033,0.6535469107551487,0.6600808262236192,0.6928581651638758,0.5871226957608193,"[[4546, 2441], [1851, 5136]]",0.7106456151320931,0.6778408341032071,0.6506368970946043,0.7350794332331473,0.6793185893604303,0.7053007415545179,,,,,1.31
82,machine learning,2,new features,"(2000, 2009)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6567852437417655,0.6302160822080479,"[[1048, 470], [572, 946]]",0.6469135802469136,0.6680790960451978,0.6903820816864296,0.6231884057971014,0.6679413639260676,0.6448534423994547,0.6918379965991652,0.5743275714074659,"[[4595, 1874], [2113, 4356]]",0.6850029815146095,0.6991974317817015,0.7103107126294635,0.6733652805688669,0.6974273355088412,0.6860382707299787,,,,,1.21
72,machine learning,0.0,standard + new features,"(1990, 1999)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6567593480345159,0.6190327419675961,"[[606, 437], [279, 764]]",0.6847457627118644,0.6361365528726062,0.5810162991371045,0.7325023969319271,0.6286307053941909,0.6809269162210339,0.6931376780319378,0.5870226157849741,"[[4096, 2855], [1411, 5540]]",0.7437806428182313,0.6599166170339488,0.589267731261689,0.7970076248021868,0.6575694332958743,0.722012250749381,,,,,88.25
85,machine learning,all,new features,"(2010, 2020)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6566028473244968,0.6198746218211667,"[[1331, 706], [693, 1344]]",0.657608695652174,0.655609756097561,0.6534118802160039,0.6597938144329897,0.6555035705491258,0.6576951309028628,0.6563564518326748,0.6206381742136688,"[[4916, 2423], [2621, 4718]]",0.6522489054000266,0.6606917798627643,0.6698460280692192,0.6428668755961303,0.6609303576230169,0.6516574585635361,,,,,33.69
81,machine learning,1,new features,"(2000, 2009)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6565860215053764,0.6192451715874854,"[[914, 574], [448, 1040]]",0.6710719530102789,0.644361833952912,0.614247311827957,0.6989247311827957,0.6414035087719298,0.670535138620245,0.6759417144628741,0.59413327905963,"[[4046, 2405], [1776, 4675]]",0.6949501889385091,0.6603107344632768,0.627189583010386,0.7246938459153621,0.659333496292675,0.6910058384450521,,,,,0.64
79,machine learning,2,new features,"(2000, 2009)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6564376250833889,0.6156379017173539,"[[1019, 480], [550, 949]]",0.6494582536647546,0.6641007697690693,0.6797865243495663,0.6330887258172114,0.6642764015645369,0.6482240437158471,0.6694285271798048,0.6081012102762918,"[[4303, 2154], [2115, 4342]]",0.6704580866313493,0.6684113300492611,0.6664085488617005,0.6724485054979092,0.6684271844660195,0.670423840037057,,,,,71.08
78,machine learning,3,new features,"(2000, 2009)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6563146997929606,0.6260543335733483,"[[946, 503], [493, 956]]",0.6574009728978457,0.6552433173406442,0.6528640441683919,0.6597653554175293,0.6551246537396122,0.6574965612104539,0.6624397074840517,0.6125818081483773,"[[4174, 2253], [2086, 4341]]",0.6667731629392971,0.6583257506824386,0.6494476427571184,0.6754317722109849,0.6579963742413494,0.6667690653559635,,,,,26.96
47,machine learning,,standard features,"(1960, 2020)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6562906724511931,0.6102910439168109,"[[2853, 1757], [1412, 3198]]",0.6689331770222743,0.6454086781029263,0.6188720173535792,0.693709327548807,0.6429295774647887,0.6686879247255619,0.6705865121047896,0.590077371947022,"[[29837, 17954], [13532, 34259]]",0.6879798934722959,0.6561392756593185,0.6243225711954133,0.7168504530141658,0.6546072838964458,0.6851525938962442,,,,,18.31
24,machine learning,all,standard + new features,"(1990, 1999)",KNeighborsClassifier,"{'n_neighbors': 30, 'metric': 'manhattan'}",SMOTE + random undersampling,classification,0.6561106155218555,0.6520349645043664,"[[728, 393], [378, 743]]",0.6582278481012658,0.6540492957746479,0.6494201605709188,0.6628010704727921,0.6537943421643465,0.6583961010190519,0.7087323138487923,0.5580830626370484,"[[4713, 2284], [1792, 5205]]",0.7245196003074558,0.6950193617305381,0.6735743890238673,0.7438902386737173,0.6981187972152273,0.7186248791937043,,,,,3.21
16,deep learning,2,new features,"(1960, 1969)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6557658910751343,0.6217285990715027,"[[380, 201], [199, 382]]",0.6563039723661486,0.6552315608919382,0.6540447504302926,0.6574870912220311,0.6551724137931035,0.6563573883161512,0.6709828972816467,0.6055183410644531,"[[4150, 2453], [1892, 4711]]",0.6868586560741476,0.6575935231714126,0.6285021959715281,0.7134635771618961,0.6563859232898379,0.6843902084695286,,,,,16.1528537273407
32,machine learning,3,standard + new features,"(2000, 2009)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6554898093359632,0.7398929564417203,"[[969, 552], [496, 1025]]",0.6614334470989761,0.6499682942295498,0.6370808678500987,0.6738987508218277,0.6490288010716678,0.6617172369270496,0.6890743316334416,0.5700882731115071,"[[4218, 2253], [1771, 4700]]",0.7042912005343129,0.6759672083992522,0.6518312471024571,0.7263174161644259,0.6770465489566614,0.7002383790226461,,,,,1.63
81,machine learning,2,new features,"(2000, 2009)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6554508748317631,0.6389992877145315,"[[932, 554], [470, 1016]]",0.6647646219686163,0.6471337579617834,0.6271870794078062,0.6837146702557201,0.6454293628808865,0.6649214659685864,0.6788372093023256,0.5953366779537564,"[[4214, 2236], [1907, 4543]]",0.6884495997386048,0.6701578403894379,0.6533333333333333,0.7043410852713178,0.6704319465436321,0.6868244009373347,,,,,0.6
38,machine learning,3,standard + new features,"(2010, 2020)",KNeighborsClassifier,"{'n_neighbors': 30, 'metric': 'manhattan'}",SMOTE + random undersampling,classification,0.6553126588713777,0.6333963823421149,"[[1397, 570], [786, 1181]]",0.6399450297755382,0.6744717304397487,0.7102186070157599,0.6004067107269955,0.6732530120481928,0.635287789133943,0.691859668356859,0.5768849279639034,"[[5373, 1924], [2573, 4724]]",0.6761892776239617,0.710589651022864,0.7363299986295738,0.6473893380841441,0.7049793347766187,0.6775188239512371,,,,,3.45
36,deep learning,0.0,new features,"(1990, 1999)",MLP,"4 hidden layers (1024, 254, 128, 64)",SMOTE + random undersampling,classification,0.6552239060401917,0.6076980829238892,"[[589, 416], [277, 728]]",0.6801385681293303,0.6363636363636364,0.5860696517412936,0.7243781094527363,0.6296098343132015,0.6775244299674267,0.6905836462974548,0.580769956111908,"[[3851, 2574], [1402, 5023]]",0.7331048924424138,0.6611820455442938,0.5993774319066147,0.7817898832684825,0.6595307415653364,0.7164455855084867,,,,,17.57900857925415
24,machine learning,3,standard + new features,"(1990, 1999)",KNeighborsClassifier,"{'n_neighbors': 30, 'metric': 'manhattan'}",SMOTE + random undersampling,classification,0.6551882460973371,0.7123862099711835,"[[680, 409], [342, 747]]",0.6653620352250489,0.6461937716262975,0.6244260789715336,0.6859504132231405,0.6442444339175746,0.6654788418708241,0.7015620521639439,0.5636635987695661,"[[4559, 2419], [1746, 5232]]",0.7230769230769231,0.6838321788001568,0.6533390656348524,0.7497850386930353,0.6864413159677785,0.7152915441930412,,,,,2.23
19,deep learning,2,new features,"(1970, 1979)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6551094651222229,0.6297580003738403,"[[620, 202], [365, 457]]",0.6294416243654822,0.6934749620637329,0.7542579075425792,0.5559610705596107,0.6862202545655783,0.6171505739365294,0.7037037014961243,0.5621238946914673,"[[4996, 1430], [2378, 4048]]",0.6775155953349606,0.7389558232931727,0.7774665421724245,0.6299408652349828,0.7240579710144927,0.6801075268817204,,,,,106.51238536834715
42,machine learning,1,standard + new features,"(1960, 2020)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.6550032003413697,0.6133089261289535,"[[3029, 1658], [1576, 3111]]",0.6577633007600434,0.6523380163556302,0.6462556005973971,0.6637508000853425,0.6519586741282825,0.6579949238578681,0.6743906517831013,0.5935693306012071,"[[30954, 16884], [14269, 33569]]",0.6844747141941048,0.6653519116801776,0.6470588235294118,0.7017224800367908,0.6652410784324261,0.6830533823035679,,,,,30.76
19,deep learning,1,new features,"(1970, 1979)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6549118161201477,0.6427862644195557,"[[537, 257], [291, 503]]",0.6485507246376812,0.6618421052631579,0.6763224181360201,0.6335012594458438,0.6621454993834772,0.6473616473616474,0.7169914245605469,0.5659943222999573,"[[4543, 1872], [1759, 4656]]",0.7208822596001271,0.7132352941176471,0.7081839438815277,0.7257989088074824,0.7144766847526932,0.7194622575909758,,,,,84.35816740989684
30,machine learning,,standard features,"(2000, 2009)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6546811397557666,0.6224046016958752,"[[1004, 470], [548, 926]]",0.6469072164948454,0.663323782234957,0.6811397557666214,0.6282225237449118,0.6635822868473231,0.6452961672473867,0.6764203663458553,0.6010860021977743,"[[4378, 2064], [2105, 4337]]",0.675304642912232,0.6775503827526949,0.6796026078857498,0.6732381248059609,0.6774468085106383,0.6753873705520518,,,,,77.55
23,deep learning,all,new features,"(1990, 1999)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6544916033744812,0.6232200264930725,"[[612, 401], [299, 714]]",0.6717892425905598,0.6403587443946188,0.6041461006910168,0.7048371174728529,0.6361746361746363,0.6710526315789473,0.6792834997177124,0.5859576463699341,"[[3868, 2552], [1566, 4854]]",0.7118145012881855,0.6554145287604645,0.6024922118380063,0.7560747663551401,0.6526067150329004,0.7021553594676696,,,,,73.74386358261107
77,machine learning,1,new features,"(2000, 2009)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.6542763157894737,0.6229751762506098,"[[981, 539], [512, 1008]]",0.6570663094440723,0.6515837104072398,0.6453947368421052,0.6631578947368421,0.651178227680053,0.6573198565373328,0.6717928902627511,0.6109007672029065,"[[4345, 2125], [2122, 4348]]",0.6718725838874284,0.6717132705082651,0.6715610510046368,0.6720247295208656,0.6717167813248821,0.6718689639187206,,,,,0.58
46,machine learning,all,standard + new features,"(1960, 2020)",DecisionTreeClassifier,"{'criterion': 'gini', 'max_depth': 5}",SMOTE + random undersampling,classification,0.6541226215644821,0.6107117140691617,"[[2831, 1899], [1373, 3357]]",0.673406279733587,0.6386986301369864,0.5985200845665962,0.7097251585623678,0.6337586747257667,0.6723412777889045,0.6775797588951801,0.5860364468860667,"[[29490, 18373], [12491, 35372]]",0.7024606369548129,0.6581449437156944,0.6161335478344442,0.7390259699559159,0.6564712167757446,0.6962443902054956,,,,,34.51
86,machine learning,all,new features,"(2010, 2020)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6540178571428571,0.6217390819419489,"[[1362, 654], [741, 1275]]",0.6476462196861626,0.6609642301710731,0.6755952380952381,0.6324404761904762,0.6613255644573927,0.6463878326996197,0.6613431613431613,0.6176771285589309,"[[4935, 2391], [2571, 4755]]",0.6574740207833732,0.665407220822838,0.6736281736281736,0.6490581490581491,0.665453074433657,0.6571310116086236,,,,,92.46
33,machine learning,1,standard + new features,"(2000, 2009)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6539482415394824,0.6181863989130154,"[[1035, 472], [571, 936]]",0.6444582814445828,0.6647727272727273,0.6867949568679496,0.6211015262110152,0.6649534211371667,0.6421955403087478,0.7161869390281647,0.5371921976133702,"[[4771, 1691], [1977, 4485]]",0.7070243034973326,0.7261981865284974,0.7383163107397092,0.6940575673166203,0.7223315669947009,0.7097642031967083,,,,,2.21
70,machine learning,all,new features,"(1990, 1999)",LogisticRegression,"{'penalty': 'l2', 'solver': 'lbfgs', 'C': 1, 'max_iter': 1000}",SMOTE + random undersampling,classification,0.6538461538461539,0.6247177071934913,"[[709, 422], [361, 770]]",0.6626168224299065,0.6459731543624161,0.6268788682581786,0.6808134394341291,0.6442526124488869,0.6629358588032717,0.6716407254033986,0.5983328216979239,"[[4414, 2589], [2010, 4993]]",0.6871108343711083,0.6585333685043524,0.6303012994430958,0.7129801513637013,0.6574811946078795,0.6846760370243401,,,,,1.22
43,machine learning,,standard features,"(1960, 2020)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6538214515093128,0.6137398186826567,"[[2860, 1811], [1423, 3248]]",0.6677562456222275,0.6420241154378336,0.6122885891672019,0.6953543138514237,0.6388206388206389,0.6676258992805756,0.6649347662457138,0.6071472021193774,"[[29333, 18495], [13556, 34272]]",0.6839282799785493,0.6494968446187959,0.6133018315631011,0.7165677009283266,0.6466924611704532,0.681385754759183,,,,,1264.79
128,machine learning,0.0,new features,"(2000, 2009)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.653663500678426,0.6233439821017098,"[[992, 482], [539, 935]]",0.6479425212279556,0.6598447424135497,0.6729986431478969,0.6343283582089553,0.6602329450915142,0.6468350051885161,0.6699782676187519,0.6070013238347319,"[[4411, 2031], [2221, 4221]]",0.6651085645355851,0.6751439539347409,0.6847252406085067,0.6552312946289972,0.6747743613278263,0.6650386009138176,,,,,77.25
22,machine learning,3,standard + new features,"(1990, 1999)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6536363636363637,0.6210496490744039,"[[670, 430], [332, 768]]",0.6686626746506986,0.6410684474123539,0.6090909090909091,0.6981818181818182,0.6374881065651761,0.6684073107049608,0.7007874015748031,0.5822304173748052,"[[4296, 2689], [1491, 5494]]",0.7423535510627268,0.6713919100574361,0.6150322118826056,0.7865425912670008,0.6727215784528656,0.7244198312236287,,,,,27.32
72,machine learning,all,new features,"(1990, 1999)",SVC,"{'kernel': 'rbf', 'C': 10, 'gamma': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6536286522148916,0.6184564371697829,"[[592, 469], [266, 795]]",0.6899766899766899,0.6289556962025317,0.5579641847313855,0.7492931196983977,0.6169880145909328,0.6838709677419355,0.6690849015945984,0.6072955749296676,"[[3782, 3179], [1428, 5533]]",0.7259117082533589,0.6351010101010099,0.5433127424220658,0.7948570607671311,0.6214772820639224,0.7060549990429401,,,,,82.14
85,machine learning,3,new features,"(2010, 2020)",SVC,"{'kernel': 'linear', 'C': 0.1, 'probability': True}",SMOTE + random undersampling,classification,0.6534729315628192,0.6354034085948883,"[[1413, 545], [812, 1146]]",0.6350561797752811,0.6777054997043169,0.7216547497446374,0.5852911133810009,0.6755916806120009,0.6281172924088791,0.6380469071457961,0.6376206230374791,"[[5201, 2090], [3188, 4103]]",0.6199785433305519,0.6625222024866785,0.7133452201344123,0.56274859415718,0.6633928571428571,0.6085731237021655,,,,,32.31
96,machine learning,all,new features,"(1960, 2020)",RandomForestClassifier,"{'n_estimators': 25, 'max_depth': 8}",SMOTE + random undersampling,classification,0.6532862342110897,0.6153874051027477,"[[3112, 1559], [1680, 2991]]",0.6494156928213689,0.6573626373626373,0.6662384928280882,0.6403339755940912,0.6577195392581634,0.6487365795466868,0.6561323910679936,0.6059656849152157,"[[31254, 16574], [16319, 31509]]",0.6569692893027558,0.6553043695276917,0.6534665886091829,0.6587981935268044,0.6552132577226654,0.6570466369863728,,,,,15.78
5,deep learning,1,standard + new features,"(1970, 1979)",MLP,1 hidden layer (64),SMOTE + random undersampling,classification,0.6530880331993103,0.7047933340072632,"[[517, 244], [284, 477]]",0.6454431960049938,0.6615811373092927,0.6793692509855453,0.6268068331143233,0.6619718309859155,0.6437246963562754,0.8047119379043579,0.4421757161617279,"[[4678, 1710], [785, 5603]]",0.8563060589419733,0.766169834541228,0.7323105823418911,0.8771133375078272,0.7894692431018481,0.8178965039048245,,,,,103.94111037254332
